title,sline,eline,"group_concat(distinct concept separator ';')"
jInheritance3,32,32,ExplicitTypeCasting;SimpleAssignmentExpression
jInheritance3,33,33,ConstantInvocation;EqualExpression;MethodDefinition;ThisReference;SuperReference;SuperclassMethodCall;ReturnStatement;AndExpression;InstanceFieldInvocation;java.lang.Object;BooleanDataType;OverridingEquals;PublicMethodSpecifier;FormalMethodParameter
jInheritance3,34,34,SimpleAssignmentExpression;ExplicitTypeCasting
jInheritance3,35,35,AndExpression;ThisReference;InstanceFieldInvocation;ReturnStatement;EqualExpression;ConstantInvocation
jInheritance4,0,0,java.util.ArrayList;ImportStatement;InheritanceBasedPolymorphism;SuperclassSubclassConversion;MethodOverriding
jInheritance4,1,1,ClassDefinition;PublicClassSpecifier;ExtendsSpecification
jInheritance4,2,2,PublicClassSpecifier;ClassDefinition
jInheritance4,3,3,FinalFieldSpecifier;StaticFieldSpecifier;PublicFieldSpecifier;ClassField;ClassConstantInitializationStatement;IntDataType;SimpleVariable;DoubleDataType;PrivateFieldSpecifier;SimpleAssignmentExpression;InstanceField
jInheritance4,4,4,ClassField;IntDataType;SimpleAssignmentExpression;StaticFieldSpecifier;FinalFieldSpecifier;ClassConstantInitializationStatement;FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;StaticMethodSpecifier;VoidDataType;PublicFieldSpecifier
jInheritance4,5,5,ClassField;SimpleAssignmentExpression;IntDataType;ClassConstantInitializationStatement;FinalFieldSpecifier;StaticFieldSpecifier;PublicFieldSpecifier;InstanceField;SimpleVariable;PrivateFieldSpecifier
jInheritance4,6,6,SimpleAssignmentExpression;GenericObjectCreationStatement;PrivateFieldSpecifier;InstanceField;IntDataType;SimpleVariable;java.util.ArrayList
jInheritance4,7,7,IntDataType;PublicConstructorSpecifier;FormalMethodParameter;ConstructorDefinition;DoubleDataType
jInheritance4,8,8,SuperclassConstructorCall;java.util.ArrayList.add;ActualMethodParameter;ConstructorCall;FormalMethodParameter;PublicConstructorSpecifier;IntDataType;ConstructorDefinition;ObjectCreationStatement
jInheritance4,9,9,ConstructorCall;InstanceFieldInvocation;ThisReference;SimpleAssignmentExpression;java.util.ArrayList.add;ObjectCreationStatement;ActualMethodParameter
jInheritance4,10,10,ConstructorCall;ObjectCreationStatement;ActualMethodParameter;java.util.ArrayList.add;SimpleAssignmentExpression
jInheritance4,11,11,PublicMethodSpecifier;DoubleDataType;MethodDefinition;ConstructorCall;java.util.ArrayList.add;ObjectCreationStatement;ActualMethodParameter
jInheritance4,12,12,LessExpression;MethodDefinition;DoubleDataType;PublicMethodSpecifier
jInheritance4,12,15,IfElseStatement
jInheritance4,13,13,MethodDefinition;IntDataType;ObjectMethodInvocation;ReturnStatement;java.util.ArrayList.get;PublicMethodSpecifier;ActualMethodParameter;java.lang.System.out.println
jInheritance4,14,14,ReturnStatement
jInheritance4,15,15,DivideExpression;ReturnStatement
jInheritance4,16,16,PublicMethodSpecifier;DoubleDataType;MethodDefinition
jInheritance4,17,17,MethodDefinition;DivideExpression;PublicMethodSpecifier;IntDataType;MultiplyExpression;ReturnStatement
jInheritance4,18,18,ReturnStatement;StringDataType;MethodDefinition;PublicMethodSpecifier
jInheritance4,19,19,StringDataType;StringLiteral;ReturnStatement
jInheritance4,20,20,MethodDefinition;PublicMethodSpecifier;StringDataType
jInheritance4,21,21,MethodDefinition;PublicMethodSpecifier;DoubleDataType;LessExpression
jInheritance4,21,24,IfElseStatement
jInheritance4,22,22,ReturnStatement;StringDataType;StringLiteral;MultiplyExpression
jInheritance4,24,24,StringDataType;StringLiteral;ReturnStatement
jInheritance4,25,25,StringDataType;PublicMethodSpecifier;MethodDefinition
jInheritance4,26,26,StringDataType;StringLiteral;ReturnStatement
jInheritance4,27,27,StringDataType;OverridingToString;PublicMethodSpecifier;MethodDefinition
jInheritance4,28,28,SuperReference;ReturnStatement;StringAddition;StringDataType;StringLiteral;SuperclassMethodCall
jInheritance4,29,29,MethodDefinition;PublicMethodSpecifier;OverridingToString;StringDataType
jInheritance4,30,30,ReturnStatement;StringLiteral;StringDataType;StringAddition;ObjectMethodInvocation
jInheritance4,31,31,PublicMethodSpecifier;java.lang.Object;BooleanDataType;OverridingEquals;MethodDefinition;FormalMethodParameter
jInheritance4,32,32,SimpleAssignmentExpression;ExplicitTypeCasting
jInheritance4,33,33,java.lang.Object;ConstantInvocation;FormalMethodParameter;MethodDefinition;SuperReference;SuperclassMethodCall;ReturnStatement;PublicMethodSpecifier;OverridingEquals;AndExpression;InstanceFieldInvocation;ThisReference;EqualExpression;BooleanDataType
jInheritance4,34,34,ExplicitTypeCasting;SimpleAssignmentExpression
jInheritance4,35,35,AndExpression;ThisReference;InstanceFieldInvocation;ReturnStatement;EqualExpression;ConstantInvocation
jInheritance5,0,0,ClassDefinition;PublicClassSpecifier;SuperclassSubclassConversion;PolymorphicObjectCreationStatement;InheritanceBasedPolymorphism;MethodOverriding
jInheritance5,1,1,PublicClassSpecifier;ClassDefinition;ExtendsSpecification
jInheritance5,2,2,MethodDefinition;FormalMethodParameter;PublicMethodSpecifier;StaticMethodSpecifier;VoidDataType
jInheritance5,3,3,ClassField;StaticFieldSpecifier;FinalFieldSpecifier;ClassConstantInitializationStatement;IntDataType;SimpleAssignmentExpression;SimpleVariable;DoubleDataType;InstanceField;PrivateFieldSpecifier;PublicFieldSpecifier
jInheritance5,4,4,StaticFieldSpecifier;PublicFieldSpecifier;ClassConstantInitializationStatement;IntDataType;SimpleAssignmentExpression;ClassField;ObjectCreationStatement;ConstructorCall;FinalFieldSpecifier;ActualMethodParameter
jInheritance5,5,5,PublicFieldSpecifier;StaticFieldSpecifier;FinalFieldSpecifier;ClassField;ClassConstantInitializationStatement;IntDataType;SimpleAssignmentExpression;InstanceField;SimpleVariable;PrivateFieldSpecifier
jInheritance5,6,6,IntDataType;SimpleVariable;PrivateFieldSpecifier;InstanceField;ActualMethodParameter;ConstructorCall;ObjectCreationStatement;SimpleAssignmentExpression
jInheritance5,7,7,IntDataType;ConstructorDefinition;FormalMethodParameter;DoubleDataType;PublicConstructorSpecifier
jInheritance5,8,8,ConstructorCall;MultiplyExpression;FormalMethodParameter;PublicConstructorSpecifier;IntDataType;ConstructorDefinition;SuperclassConstructorCall;ActualMethodParameter;SimpleAssignmentExpression;ObjectCreationStatement
jInheritance5,9,9,ThisReference;SimpleAssignmentExpression;InstanceFieldInvocation
jInheritance5,10,10,ActualMethodParameter;java.lang.System.out.println;SimpleAssignmentExpression
jInheritance5,11,11,MethodDefinition;PublicMethodSpecifier;DoubleDataType;java.lang.System.out.println;ActualMethodParameter
jInheritance5,12,12,ActualMethodParameter;LessExpression;MethodDefinition;java.lang.System.out.println;DoubleDataType;PublicMethodSpecifier
jInheritance5,12,15,IfElseStatement
jInheritance5,13,13,IntDataType;ReturnStatement;MethodDefinition;PublicMethodSpecifier
jInheritance5,14,14,ReturnStatement
jInheritance5,15,15,ReturnStatement;DivideExpression
jInheritance5,16,16,DoubleDataType;PublicMethodSpecifier;MethodDefinition
jInheritance5,17,17,MultiplyExpression;IntDataType;PublicMethodSpecifier;DivideExpression;ReturnStatement;MethodDefinition
jInheritance5,18,18,MethodDefinition;PublicMethodSpecifier;ReturnStatement;StringDataType
jInheritance5,19,19,ReturnStatement;StringDataType;StringLiteral
jInheritance5,20,20,PublicMethodSpecifier;StringDataType;MethodDefinition
jInheritance5,21,21,DoubleDataType;PublicMethodSpecifier;MethodDefinition;LessExpression
jInheritance5,21,24,IfElseStatement
jInheritance5,22,22,StringLiteral;MultiplyExpression;ReturnStatement;StringDataType
jInheritance5,24,24,StringLiteral;ReturnStatement;StringDataType
jInheritance5,25,25,StringDataType;PublicMethodSpecifier;MethodDefinition
jInheritance5,26,26,StringLiteral;StringDataType;ReturnStatement
jInheritance5,27,27,StringDataType;OverridingToString;MethodDefinition;PublicMethodSpecifier
jInheritance5,28,28,StringDataType;SuperclassMethodCall;StringLiteral;ReturnStatement;SuperReference;StringAddition
jInheritance5,29,29,MethodDefinition;OverridingToString;StringDataType;PublicMethodSpecifier
jInheritance5,30,30,StringAddition;StringDataType;ReturnStatement;ObjectMethodInvocation;StringLiteral
jInheritance5,31,31,FormalMethodParameter;MethodDefinition;PublicMethodSpecifier;java.lang.Object;BooleanDataType;OverridingEquals
jInheritance5,32,32,SimpleAssignmentExpression;ExplicitTypeCasting
jInheritance5,33,33,SuperclassMethodCall;SuperReference;BooleanDataType;ReturnStatement;ConstantInvocation;EqualExpression;InstanceFieldInvocation;java.lang.Object;OverridingEquals;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter;ThisReference;AndExpression
jInheritance5,34,34,ExplicitTypeCasting;SimpleAssignmentExpression
jInheritance5,35,35,AndExpression;ThisReference;EqualExpression;ConstantInvocation;InstanceFieldInvocation;ReturnStatement
jInheritance6,0,0,PublicClassSpecifier;ClassDefinition;SuperclassSubclassConversion;MethodOverriding;ObjectEquality;PolymorphicObjectCreationStatement
jInheritance6,1,1,PublicClassSpecifier;ClassDefinition;ExtendsSpecification
jInheritance6,2,2,VoidDataType;StaticMethodSpecifier;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter
jInheritance6,3,3,PrivateFieldSpecifier;InstanceField;DoubleDataType;SimpleVariable;StaticFieldSpecifier;FinalFieldSpecifier;SimpleAssignmentExpression;ClassField;ClassConstantInitializationStatement;PublicFieldSpecifier;IntDataType
jInheritance6,4,4,IntDataType;ClassField;FinalFieldSpecifier;StaticFieldSpecifier;PublicFieldSpecifier;SimpleAssignmentExpression;ClassConstantInitializationStatement;ActualMethodParameter;ConstructorCall;ObjectCreationStatement
jInheritance6,5,5,ConstructorCall;ObjectCreationStatement;SimpleAssignmentExpression;ClassField;ClassConstantInitializationStatement;IntDataType;PublicFieldSpecifier;FinalFieldSpecifier;ActualMethodParameter;SimpleVariable;StaticFieldSpecifier;InstanceField;PrivateFieldSpecifier
jInheritance6,6,6,SimpleVariable;PrivateFieldSpecifier;InstanceField;ConstructorCall;IntDataType;ActualMethodParameter;SimpleAssignmentExpression;ObjectCreationStatement
jInheritance6,7,7,FormalMethodParameter;IntDataType;SimpleAssignmentExpression;ActualMethodParameter;ObjectCreationStatement;DoubleDataType;ConstructorCall;ConstructorDefinition;PublicConstructorSpecifier
jInheritance6,8,8,ConstructorDefinition;SuperclassConstructorCall;FormalMethodParameter;PublicConstructorSpecifier;IntDataType
jInheritance6,9,9,SimpleAssignmentExpression;InstanceFieldInvocation;ThisReference;IntDataType
jInheritance6,10,10,SimpleAssignmentExpression
jInheritance6,11,11,ObjectMethodInvocation;ActualMethodParameter;MethodDefinition;PublicMethodSpecifier;java.lang.String.equals;DoubleDataType
jInheritance6,11,14,IfElseStatement
jInheritance6,12,12,MethodDefinition;DoubleDataType;PublicMethodSpecifier;LessExpression;SimpleAssignmentExpression
jInheritance6,12,15,IfElseStatement
jInheritance6,13,13,ReturnStatement;IntDataType;PublicMethodSpecifier;MethodDefinition
jInheritance6,14,14,ReturnStatement;MultiplyExpression;SimpleAssignmentExpression
jInheritance6,15,15,ReturnStatement;DivideExpression
jInheritance6,16,16,PublicMethodSpecifier;MethodDefinition;ActualMethodParameter;ObjectMethodInvocation;java.lang.String.equals;DoubleDataType
jInheritance6,16,19,IfElseStatement
jInheritance6,17,17,ReturnStatement;SimpleAssignmentExpression;MultiplyExpression;AddExpression;MethodDefinition;PublicMethodSpecifier;IntDataType;DivideExpression
jInheritance6,18,18,StringDataType;ReturnStatement;PublicMethodSpecifier;MethodDefinition
jInheritance6,19,19,MultiplyExpression;StringDataType;ReturnStatement;StringLiteral;AddExpression;SimpleAssignmentExpression
jInheritance6,20,20,StringDataType;PublicMethodSpecifier;MethodDefinition
jInheritance6,21,21,LessExpression;java.lang.String.equals;ObjectMethodInvocation;ActualMethodParameter;DoubleDataType;PublicMethodSpecifier;MethodDefinition
jInheritance6,21,24,IfElseStatement
jInheritance6,22,22,StringDataType;ReturnStatement;AddExpression;MultiplyExpression;StringLiteral;SimpleAssignmentExpression
jInheritance6,24,24,ReturnStatement;StringLiteral;StringDataType;MultiplyExpression;SimpleAssignmentExpression;AddExpression
jInheritance6,25,25,PublicMethodSpecifier;MethodDefinition;StringDataType
jInheritance6,26,26,StringLiteral;ReturnStatement;StringDataType
jInheritance6,27,27,PublicMethodSpecifier;MethodDefinition;OverridingToString;StringDataType
jInheritance6,28,28,StringLiteral;ReturnStatement;StringAddition;SuperclassMethodCall;StringDataType;SuperReference
jInheritance6,29,29,OverridingToString;StringDataType;MethodDefinition;PublicMethodSpecifier
jInheritance6,30,30,StringDataType;StringAddition;ObjectMethodInvocation;ReturnStatement;StringLiteral
jInheritance6,31,31,PublicMethodSpecifier;BooleanDataType;MethodDefinition;FormalMethodParameter;java.lang.Object;OverridingEquals
jInheritance6,32,32,ExplicitTypeCasting;SimpleAssignmentExpression
jInheritance6,33,33,AndExpression;InstanceFieldInvocation;SuperReference;ReturnStatement;ThisReference;EqualExpression;ConstantInvocation;SuperclassMethodCall;MethodDefinition;PublicMethodSpecifier;BooleanDataType;OverridingEquals;FormalMethodParameter;java.lang.Object
jInheritance6,34,34,SimpleAssignmentExpression;ExplicitTypeCasting
jInheritance6,35,35,InstanceFieldInvocation;ConstantInvocation;EqualExpression;ReturnStatement;AndExpression;ThisReference
jinteger1,0,0,ClassDefinition;PublicClassSpecifier
jinteger1,1,1,PublicMethodSpecifier;FormalMethodParameter;MethodDefinition;StaticMethodSpecifier;VoidDataType
jinteger1,3,3,SimpleAssignmentExpression;IntDataType;SubtractExpression;DivideExpression;MultiplyExpression
jInterfaces1,0,0,PublicClassSpecifier;ClassDefinition;PolymorphicObjectCreationStatement;InterfaceClassConversion;InterfaceBasedPolymorphism
jInterfaces1,1,1,ImplementsSpecification;VoidDataType;InterfaceDefinition;MethodImplementation;ClassDefinition;PublicClassSpecifier;StaticMethodSpecifier;PublicMethodSpecifier;MethodDefinition;FormalMethodParameter;PublicInterfaceSpecifier
jInterfaces1,2,2,True;ActualMethodParameter;SimpleAssignmentExpression;ConstructorCall;ObjectCreationStatement
jInterfaces1,3,3,StringDataType;StringLiteral;ActualMethodParameter;ConstructorCall;ObjectCreationStatement;PublicFieldSpecifier;SimpleAssignmentExpression;IntDataType;ClassConstantInitializationStatement;ClassField;FinalFieldSpecifier;StaticFieldSpecifier;AbstractMethodDefinition;DoubleDataType
jInterfaces1,4,4,PublicFieldSpecifier;DoubleDataType;StringVariable;StringDataType;StaticFieldSpecifier;SimpleAssignmentExpression;ClassConstantInitializationStatement;ClassField;StringLiteral;FinalFieldSpecifier
jInterfaces1,5,5,StaticFieldSpecifier;FinalFieldSpecifier;ClassConstantInitializationStatement;StringLiteral;PublicFieldSpecifier;StringVariable;StringDataType;SimpleAssignmentExpression;ExplicitTypeCasting;VoidDataType;AbstractMethodDefinition;ClassField
jInterfaces1,6,6,SimpleVariable;DoubleDataType;PrivateFieldSpecifier;InstanceField
jInterfaces1,7,7,StringDataType;ObjectMethodInvocation;PrivateFieldSpecifier;SimpleVariable;DoubleDataType;InstanceField;ActualMethodParameter;java.lang.System.out.println;StringVariable
jInterfaces1,8,8,BooleanDataType;IntDataType;InstanceField;PrivateFieldSpecifier;SimpleVariable;ActualMethodParameter;java.lang.System.out.println;ObjectMethodInvocation
jInterfaces1,10,10,ConstructorDefinition;FormalMethodParameter;ExplicitTypeCasting;ObjectMethodInvocation;ActualMethodParameter;java.lang.System.out.println;PublicConstructorSpecifier;DoubleDataType;BooleanDataType;IntDataType
jInterfaces1,11,11,ActualMethodParameter;ObjectMethodInvocation;InstanceFieldInvocation;ThisReference;java.lang.System.out.println;SimpleAssignmentExpression
jInterfaces1,12,12,SimpleAssignmentExpression;InstanceFieldInvocation;ThisReference
jInterfaces1,13,13,ThisReference;InstanceFieldInvocation;SimpleAssignmentExpression
jInterfaces1,15,15,MethodDefinition;StringDataType;PublicMethodSpecifier
jInterfaces1,16,16,MethodDefinition;PublicMethodSpecifier;DoubleDataType;ReturnStatement
jInterfaces1,17,17,ReturnStatement
jInterfaces1,19,19,MethodDefinition;IntDataType;PublicMethodSpecifier
jInterfaces1,20,20,FormalMethodParameter;DoubleDataType;ReturnStatement;MethodDefinition;PublicMethodSpecifier;VoidDataType
jInterfaces1,21,21,SimpleAssignmentExpression
jInterfaces1,23,23,MethodDefinition;PublicMethodSpecifier;VoidDataType
jInterfaces1,24,24,PublicMethodSpecifier;MethodDefinition;DoubleDataType
jInterfaces1,25,25,ReturnStatement;NotEqualExpression
jInterfaces1,25,26,IfStatement
jInterfaces1,26,26,SimpleAssignmentExpression
jInterfaces1,28,28,ActualMethodParameter;VoidDataType;java.lang.String.equalsIgnoreCase;FormalMethodParameter;MethodDefinition;ObjectMethodInvocation;DoubleDataType;PublicMethodSpecifier
jInterfaces1,28,29,IfStatement
jInterfaces1,29,29,AddAssignmentExpression;SimpleAssignmentExpression
jInterfaces1,32,32,MethodDefinition;PublicMethodSpecifier;BooleanDataType;IntDataType
jInterfaces1,33,33,IntDataType;ReturnStatement;SimpleAssignmentExpression
jInterfaces1,35,35,LessExpression
jInterfaces1,35,36,IfStatement
jInterfaces1,36,36,AddAssignmentExpression;PublicMethodSpecifier;VoidDataType;SubtractExpression;MethodDefinition
jInterfaces1,37,37,SimpleAssignmentExpression;True
jInterfaces1,38,38,GreaterExpression
jInterfaces1,38,39,IfStatement
jInterfaces1,39,39,AddAssignmentExpression;SubtractExpression
jInterfaces1,40,40,VoidDataType;MethodDefinition;PublicMethodSpecifier
jInterfaces1,41,41,False;SimpleAssignmentExpression;ActualMethodParameter;ObjectMethodInvocation;java.lang.String.equalsIgnoreCase
jInterfaces1,41,42,IfStatement
jInterfaces1,42,42,AddAssignmentExpression
jInterfaces1,44,44,MethodDefinition;VoidDataType;PublicMethodSpecifier;ReturnStatement
